photos,photo_id,date_time,seedling_id,sample,mean_ndvi,median_ndvi,sd_ndvi,seedling_sp,soil_type,treatment
2022_1121_160154_020_CALIBRATED.JPG,2022_1121_160154_020,11/21/22,3473,3,0.1017963854,0.1104294479,0.03771008554,P,C,C
2022_1121_160341_022_CALIBRATED.JPG,2022_1121_160341_022,11/21/22,4426,3,0.09797925674,0.104815864,0.03264810888,P,P,C
2022_1121_160548_024_CALIBRATED.JPG,2022_1121_160548_024,NA,NA,NA,0.1138951034,0.1127819549,0.0176153186,NA,NA,NA
2022_1121_160715_026_CALIBRATED.JPG,2022_1121_160715_026,11/21/22,3653,3,0.1202598497,0.1214470284,0.02252974384,Q,Q,C
2022_1121_160837_028_CALIBRATED.JPG,2022_1121_160837_028,11/21/22,4098,3,0.09700935119,0.1072463768,0.03075540151,Q,P,C
2022_1121_160956_030_CALIBRATED.JPG,2022_1121_160956_030,11/21/22,3695,3,0.1135464776,0.1135734072,0.03093878969,Q,Q,C
2022_1121_161111_032_CALIBRATED.JPG,2022_1121_161111_032,11/21/22,3714,3,0.07964742945,0.1277258567,0.08225299214,Q,Q,C
2022_1121_161244_034_CALIBRATED.JPG,2022_1121_161244_034,11/21/22,3967,3,0.1337350211,0.1342465753,0.01778194664,Q,P,C
2022_1121_161359_036_CALIBRATED.JPG,2022_1121_161359_036,11/21/22,3693,3,0.1116709007,0.1123287671,0.0158711024,Q,Q,C
2022_1121_161523_038_CALIBRATED.JPG,2022_1121_161523_038,11/21/22,3899,3,0.1260935684,0.1320754717,0.03274630952,P,Q,C
2022_1121_161651_040_CALIBRATED.JPG,2022_1121_161651_040,11/21/22,3736,3,0.07780844111,0.088,0.04832188971,P,Q,C
2022_1121_161829_042_CALIBRATED.JPG,2022_1121_161829_042,11/21/22,3551,3,0.1069676922,0.1058201058,0.03068550979,Q,Q,C
2022_1121_161942_044_CALIBRATED.JPG,2022_1121_161942_044,11/21/22,3052,3,0.1148122246,0.1191709845,0.03256606317,Q,C,C
2022_1121_162058_046_CALIBRATED.JPG,2022_1121_162058_046,11/21/22,3728,3,0.07196042671,0.0756302521,0.04344493483,P,Q,C
2022_1121_162201_048_CALIBRATED.JPG,2022_1121_162201_048,11/21/22 15:50,4279,3,0.1125500623,0.1142857143,0.02207241975,P,P,C
2022_1121_162415_050_CALIBRATED.JPG,2022_1121_162415_050,11/21/22,4285,3,0.08627601777,0.09604519774,0.04228216994,P,P,C
2022_1121_162514_052_CALIBRATED.JPG,2022_1121_162514_052,11/21/22,3284,3,0.04047843884,0.04069767442,0.01374904379,P,C,C
2022_1121_162701_054_CALIBRATED.JPG,2022_1121_162701_054,11/21/22,3772,3,0.08827399297,0.09770114943,0.034236658,P,Q,C
2022_1121_162839_056_CALIBRATED.JPG,2022_1121_162839_056,11/21/22,3982,3,0.1042910479,0.1015228426,0.0201832848,Q,P,C
2022_1121_162951_058_CALIBRATED.JPG,2022_1121_162951_058,11/21/22,3734,3,0.1201464919,0.1218130312,0.02291837276,P,Q,C
2022_1121_163053_060_CALIBRATED.JPG,2022_1121_163053_060,11/21/22,4335,3,0.03828360851,0.03661971831,0.01698334217,P,P,C
2022_1121_163312_062_CALIBRATED.JPG,2022_1121_163312_062,11/21/22,4160,3,0.1283334242,0.1246819338,0.01648703046,Q,P,C
2022_1121_163431_064_CALIBRATED.JPG,2022_1121_163431_064,11/21/22,3973,3,0.1225925195,0.1208791209,0.01516311703,Q,P,C
2022_1121_163532_066_CALIBRATED.JPG,2022_1121_163532_066,11/21/22,3824,3,0.05567022834,0.008450704225,0.06626672484,P,Q,C
2022_1121_163700_068_CALIBRATED.JPG,2022_1121_163700_068,11/21/22,4134,3,0.1110256882,0.1117647059,0.0255730939,Q,P,C
2022_1121_163832_070_CALIBRATED.JPG,2022_1121_163832_070,11/21/22,3547,3,0.1507500239,0.15360501570000001,0.0142342217,Q,Q,C
2022_1121_163955_072_CALIBRATED.JPG,2022_1121_163955_072,11/21/22,4038,3,0.1115847487,0.1111111111,0.01653138591,Q,P,C
2022_1121_164109_074_CALIBRATED.JPG,2022_1121_164109_074,11/21/22,4254,3,0.06963692112,0.06036745407,0.0398173899,P,P,C
2022_1121_164221_076_CALIBRATED.JPG,2022_1121_164221_076,11/21/22,3725,3,0.1051414788,0.1117166213,0.0296881709,P,Q,C
2022_1121_164331_078_CALIBRATED.JPG,2022_1121_164331_078,11/21/22,4412,3,0.1160816274,0.1179775281,0.024107647070000002,P,P,C
2022_1121_164612_080_CALIBRATED.JPG,2022_1121_164612_080,11/21/22,3426,3,0.002863837799,0.00278551532,0.008519965632,P,C,C
2022_1121_164727_082_CALIBRATED.JPG,2022_1121_164727_082,11/21/22,4405,3,0.1133151729,0.11445783130000001,0.02079865532,P,P,C
2022_1121_164914_084_CALIBRATED.JPG,2022_1121_164914_084,11/21/22,4318,3,0.09455215753,0.1,0.02819676514,P,P,C
2022_1121_165034_086_CALIBRATED.JPG,2022_1121_165034_086,11/21/22,3630,3,0.1471861728,0.1473354232,0.00764026011,Q,Q,C
