photo,mean_ndvi,median_ndvi,sd_ndvi,date_time,seedling_ID,sample
2022_1116_145511,0.0951260925749017,0.09956709956709957,0.0647658280827313,11/16/22,4435,3
2022_1116_145642,0.09153034535853968,0.0896551724137931,0.09729219306669336,11/16/22,3364,3
2022_1116_145806,0.10677124174993237,0.11834319526627218,0.045180332714363225,11/16/22,3077,3
2022_1116_145929,0.08646981146210246,0.09497206703910614,0.06441353792263806,11/16/22,3611,3
2022_1116_150047,0.1189390950425684,0.1226158038147139,0.08195688495562381,11/16/22,3553,3
2022_1116_150157,0.10768379711232261,0.10601719197707736,0.09472109160548642,11/16/22,4312,3
2022_1116_150402,0.027261571440706713,0.022857142857142857,0.045879530571565914,11/16/22,3995,3
2022_1116_150618,0.03242445900289858,0.020134228187919462,0.06111965845064113,11/16/22,4007,3
2022_1116_150807,0.04177745263620268,0.04186046511627907,0.04135558391706864,11/16/22,3392,3
2022_1116_150907,0.0426269394326374,0.034482758620689655,0.0745890923668314,11/16/22,3400,3
2022_1116_151100,0.053540504034585476,0.05084745762711865,0.052012399984353176,11/16/22,3325,3
2022_1116_151229,0.04945029881422096,0.047619047619047616,0.04236722892459036,11/16/22,3333,3
2022_1116_151351,0.06678248561070942,0.06504065040650407,0.06433340474906639,11/16/22,3243,3
2022_1116_151454,0.04730752163202715,0.03910614525139665,0.08223703105315894,11/16/22,3242,3
2022_1116_151613,0.11279764530608467,0.11515151515151516,0.09240592885909689,11/16/22,4187,3
2022_1116_151722,0.098571195427831,0.09956709956709957,0.07500484321919458,11/16/22,4213,3
2022_1116_151911,0.10817644075084296,0.10649350649350649,0.07835442939864416,11/16/22,4183,3
2022_1116_152022,0.10312643957799841,0.1111111111111111,0.0628886740264284,11/16/22,3959,3
2022_1116_152152,0.12256225747263004,0.12915129151291513,0.08314535797422719,11/16/22,4368,3
2022_1116_152320,0.11427821050626483,0.11392405063291139,0.0945142961902645,11/16/22,4384,3
2022_1116_152503,0.12517276378244666,0.13513513513513514,0.05437809053732963,11/16/22,4260,3
2022_1116_152622,0.13784860640577606,0.13896457765667575,0.06606621267360488,11/16/22,3494,3
2022_1116_152758,0.10511809206694504,0.11805555555555555,0.05307739511727837,11/16/22,3958,3
2022_1116_152916,0.12094886931977644,0.13069908814589665,0.06959197548349833,11/16/22,3915,3
2022_1116_153017,0.04140354383149195,0.03783783783783784,0.04963444917602163,11/16/22,4388,3
2022_1116_153129,0.11591909133711269,0.12166172106824925,0.07437414188705427,11/16/22,4392,3
2022_1118_151007,0.12458984995801947,0.1320754716981132,0.0691749931472097,11/18/22,3853,3
2022_1118_151151,0.09760723156313394,0.10574018126888217,0.05175825687438797,11/18/22,4055,3
2022_1118_151435,0.10555527920837705,0.11235955056179775,0.04135441218508078,11/18/22,3576,3
2022_1118_151604,0.04194706467029823,0.037037037037037035,0.05431089071336492,11/18/22,4329,3
2022_1118_151837,0.13517010564752385,0.1436950146627566,0.05684213755057939,11/18/22,3042,3
2022_1118_152004,0.1302466221028837,0.13513513513513514,0.051677748697671326,11/18/22,4017,3
2022_1118_152114,0.043522254200341,0.04046242774566474,0.03937775375959191,11/18/22,3348,3
2022_1118_152234,0.042272952665752664,0.041237113402061855,0.039619590640275856,11/18/22,3359,3
2022_1118_152349,0.11130917938116136,0.11956521739130435,0.053714225272753574,11/18/22,3531,3
2022_1118_152503,0.10282630657175001,0.10050251256281408,0.09724073787451244,11/18/22,4146,3
2022_1118_152650,0.10578731775668962,0.12181303116147309,0.05421581819480424,11/18/22,3813,3
2022_1118_152804,0.0996340352071185,0.11587982832618025,0.07244588471386777,11/18/22,3356,3
2022_1118_152948,0.09219540724081184,0.1105121293800539,0.06107153608158662,11/18/22,3495,3
2022_1118_153131,0.12135676818368446,0.13432835820895522,0.06326751236016749,11/18/22,4319,3
2022_1118_153314,0.11997890703169493,0.11864406779661017,0.05380014401449226,11/18/22,3593,3
2022_1118_153438,0.09760619879451037,0.10545454545454545,0.04704147767672661,11/18/22,3006,3
2022_1118_153600,0.11706224551406008,0.12637362637362637,0.05544346118548157,11/18/22,4008,3
2022_1118_153720,0.11724203446057521,0.12345679012345678,0.04221715806936407,11/18/22,3992,3
2022_1118_153826,0.10016289193524917,0.10843373493975904,0.06374239030605897,11/18/22,3684,3
2022_1118_153925,0.12972472107763347,0.13690476190476192,0.04560079263606079,11/18/22,4088,3
2022_1118_154047,0.060584230950436774,0.07006369426751592,0.06119696083837135,11/18/22,3574,3
2022_1118_154151,0.06869647036982728,0.06796116504854369,0.03458548634656738,11/18/22,3183,3
2022_1118_154303,0.11462039914784485,0.12727272727272726,0.06066318650944765,11/18/22,4322,3
2022_1118_154358,0.13009971676141371,0.1394658753709199,0.04882503528989302,11/18/22,4408,3
2022_1118_154551,0.12253041461908423,0.13291139240506328,0.09192414119064853,11/18/22,3109,3
2022_1118_154659,0.10962911658337882,0.10850439882697947,0.06334955439924952,11/18/22,4096,3
2022_1118_154811,0.08008700957362161,0.08997429305912596,0.03603669067258732,11/18/22,3181,3
2022_1118_154909,0.09308303193349113,0.10091743119266056,0.04020015551094527,11/18/22,3550,3
2022_1118_155025,0.06788720597840377,0.007407407407407408,0.11827697256573891,11/18/22,3386,3
2022_1118_155116,0.05401675469253431,0.047244094488188976,0.07978319721228129,11/18/22,3268,3
2022_1118_155226,0.11164918513954791,0.12574850299401197,0.08662314115978546,11/18/22,3107,3
2022_1118_155346,0.12262868488349417,0.12571428571428572,0.03619396892080935,11/18/22,4041,3
2022_1118_155452,0.060099688159337576,0.04983388704318937,0.09701398161992136,11/18/22,3273,3
2022_1118_155545,0.0996868747107364,0.1111111111111111,0.06003877504526898,11/18/22,3776,3
2022_1118_155658,0.12132605684800356,0.12941176470588237,0.0722959114201968,11/18/22,3016,3
2022_1118_155834,0.12096171610179342,0.12386706948640483,0.05149414781688937,11/18/22,3130,3
2022_1118_155952,0.028000989846381042,0.025,0.02931638618021432,11/18/22,3606,3
2022_1118_160200,0.11166292689150589,0.11913357400722022,0.04159458993054104,11/18/22,3609,3
2022_1118_160256,0.07767287077606955,0.08708708708708708,0.0443492661612548,11/18/22,3569,3
2022_1118_160402,0.0969030359101372,0.1069182389937107,0.06016474146964146,11/18/22,3932,3
2022_1118_160448,0.0978648875326811,0.11026615969581749,0.05280904335070838,11/18/22,4291,3
2022_1118_160529,0.12121998473267022,0.13564668769716087,0.05186730065750471,11/18/22,4290,3
2022_1118_160643,0.12722355755068426,0.12727272727272726,0.05172152129020767,11/18/22,3970,3
2022_1118_160742,0.1097955774507887,0.125,0.05457958878458018,11/18/22,3913,3
2022_1118_160903,0.11059389049795623,0.11848341232227488,0.05167665700262482,11/18/22,4317,3
2022_1118_161003,0.11901379813375368,0.12422360248447205,0.037235533196847054,11/18/22,3638,3
2022_1118_161059,0.10954129454206493,0.11538461538461539,0.0482728558720816,11/18/22,3390,3
2022_1118_161141,0.12494641419661583,0.12912912912912913,0.06818277343007546,11/18/22,4281,3
2022_1118_161236,0.11938841849579827,0.125,0.04816661143436925,11/18/22,3112,3
2022_1118_161332,0.10357547047819322,0.1111111111111111,0.05601390719678239,11/18/22,3993,3
2022_1118_161446,0.12058511772242993,0.13015873015873017,0.055044570022513076,11/18/22,3381,3
2022_1118_161538,0.12721492998498882,0.13043478260869565,0.08777073217733791,11/18/22,3883,3
2022_1118_161636,0.10452235078696184,0.10979228486646884,0.04805802057288775,11/18/22,4422,3
2022_1118_161734,0.13976272743743723,0.14285714285714285,0.04128760837497099,11/18/22,3172,3
2022_1121_155049,0.10972002475064407,0.11594202898550725,0.08183755771292242,11/21/22,3933,3
2022_1121_155206,0.09074851672670253,0.09090909090909091,0.08464709370974172,11/21/22,3245,3
2022_1121_155310,0.06930195421037767,0.06369426751592357,0.10042458391344158,11/21/22,4243,3
2022_1121_155433,0.10803100848042609,0.10192837465564739,0.11101443201704625,11/21/22,3836,3
2022_1121_155546,0.10881091534852559,0.12429378531073447,0.07154365792861277,11/21/22,4021,3
2022_1121_155720,0.13722996826705838,0.12661498708010335,0.11834980944170714,11/21/22,3590,3
2022_1121_155829,0.09961185443706187,0.11246200607902736,0.05511513321031119,11/21/22,4000,3
2022_1121_155926,0.10605938343694511,0.11734693877551021,0.0482589232283809,11/21/22,3559,3
2022_1121_160046,0.10506699104360857,0.1095890410958904,0.09265286534691619,11/21/22,3773,3
2022_1121_160154,0.0971951084097373,0.0891089108910891,0.11129296352961836,11/21/22,3473,3
2022_1121_160341,0.10119411636283852,0.0963855421686747,0.11109963901726588,11/21/22,4426,3
2022_1121_160548,0.11546093165490083,0.1111111111111111,0.08349932339313065,NA,NA,NA
2022_1121_160715,0.11755923948153735,0.11959287531806616,0.08064498582801509,11/21/22,3653,3
2022_1121_160837,0.09820789862310059,0.10749185667752444,0.0553606717097962,11/21/22,4098,3
2022_1121_160956,0.10690341990061691,0.1111111111111111,0.042420357607206735,11/21/22,3695,3
2022_1121_161111,0.11859621729750078,0.12962962962962962,0.058872597853105633,11/21/22,3714,3
2022_1121_161244,0.12795964242311347,0.1329479768786127,0.041335263521547164,11/21/22,3967,3
2022_1121_161359,0.10761940406252682,0.1111111111111111,0.05800965755961894,11/21/22,3693,3
2022_1121_161523,0.1186863958685611,0.12269938650306748,0.09550849132484929,11/21/22,3899,3
2022_1121_161651,0.08454547580252142,0.0847457627118644,0.0778506207480911,11/21/22,3736,3
2022_1121_161829,0.10356159783657766,0.10382513661202186,0.06525824462006752,11/21/22,3551,3
2022_1121_161942,0.11184697888428799,0.1184573002754821,0.06324881925106526,11/21/22,3052,3
2022_1121_162058,0.07349710331220645,0.07142857142857142,0.06804206057594823,11/21/22,3728,3
2022_1121_162201,0.0972244747735243,0.10091743119266056,0.07918743520840027,11/21/22 15:50,4279,3
2022_1121_162415,0.0871400623484592,0.0875,0.07166099324152986,11/21/22,4285,3
2022_1121_162514,0.055156158285422245,0.04866889361271384,0.08258041088386202,11/21/22,3284,3
2022_1121_162701,0.08504372282272843,0.07883817427385892,0.10513005858327477,11/21/22,3772,3
2022_1121_162839,0.10368967900896618,0.1004566210045662,0.06256429097303946,11/21/22,3982,3
2022_1121_162951,0.12707624961231467,0.11641791044776119,0.12518154393794395,11/21/22,3734,3
2022_1121_163053,0.09618805157387662,0.05263157894736842,0.20317792370996973,11/21/22,4335,3
2022_1121_163312,0.13782799993116462,0.125,0.11256567958714524,11/21/22,4160,3
2022_1121_163431,0.13270593879185136,0.12094395280235988,0.11160960032334429,11/21/22,3973,3
2022_1121_163532,0.12765352296393223,0.12267657992565056,0.13427579237020254,11/21/22,3824,3
2022_1121_163700,0.1043054721460014,0.11046511627906977,0.042577193575404904,11/21/22,4134,3
2022_1121_163832,0.13614508035686201,0.14826498422712933,0.04897171663461123,11/21/22,3547,3
2022_1121_163955,0.11143769035804671,0.10979228486646884,0.0648881195932692,11/21/22,4038,3
2022_1121_164109,0.08818533058482449,0.07407407407407407,0.11556237628693773,11/21/22,4254,3
2022_1121_164221,0.10791857174042675,0.10576923076923077,0.11179735307535915,11/21/22,3725,3
2022_1121_164331,0.13101729569604031,0.11484593837535013,0.14411505732957666,11/21/22,4412,3
2022_1121_164612,0.07750686397166594,0.07692307692307693,0.05899513663709647,11/21/22,3426,3
2022_1121_164727,0.12076352388856701,0.11363636363636363,0.10796385347148792,11/21/22,4405,3
2022_1121_164914,0.09851461614741862,0.09836065573770492,0.08004653436878513,11/21/22,4318,3
2022_1121_165034,0.12961402174633194,0.14285714285714285,0.07094736865211776,11/21/22,3630,3
2022_1121_165127,0.06611972870943487,0.061224489795918366,0.06293119325592311,11/21/22,3810,3
2022_1121_165237,0.06158731152806808,0.056856187290969896,0.06748200083884713,11/21/22,4278,3
2022_1121_165335,0.05553781941898791,0.05084745762711865,0.04776253417734068,11/21/22,3798,3
2022_1121_165500,0.04464828776060873,0.0449438202247191,0.04606449465914861,11/21/22,3834,3
2022_1121_165615,0.11007185860499678,0.11764705882352941,0.04835844655785741,11/21/22,4397,3
2022_1121_165730,0.13320663672843305,0.13978494623655913,0.06558349029462385,11/21/22,4047,3
2022_1121_165834,0.06411233846079484,0.06134969325153374,0.04525838287926317,11/21/22,4419,3
2022_1128_130701,0.04155248828679292,0.037858312858312856,0.05027420382415325,11/28/22,3834,3
2022_1128_130814,0.09044891807428043,0.09859154929577464,0.06097899012642636,11/28/22,4397,3
2022_1128_130953,0.12227876386304774,0.125,0.08304466785307897,11/28/22,4047,3
2022_1128_131104,0.059319141588489846,0.051771117166212535,0.08513017335313625,11/28/22,4419,3
2022_1128_131238,0.030575392615529412,0.019390581717451522,0.06558588033081603,11/28/22,4043,3
2022_1128_131358,0.10673001846441146,0.11627906976744186,0.05622206547453131,11/28/22,4394,3
2022_1128_131538,0.11406803203527088,0.12962962962962962,0.04757479016036968,11/28/22,4024,3
2022_1128_131716,0.11823050556444402,0.1246684350132626,0.05494901604267258,11/28/22,3544,3
2022_1128_131845,0.04183294593058032,0.03296703296703297,0.0959110583462029,11/28/22,3842,3
2022_1128_132010,0.10096890957298472,0.10704960835509138,0.08104082181839806,11/28/22,3568,3
2022_1128_132315,0.07449248297948553,0.07317073170731707,0.07072028520459075,11/28/22,4334,3
2022_1128_132501,0.10973824831229935,0.11290322580645161,0.07147524376524458,11/28/22,3680,3
2022_1128_132647,0.09676771029130429,0.0975609756097561,0.07836887600367132,11/28/22,4396,3
2022_1128_132754,0.07996640278152434,0.07418397626112759,0.09413189536274928,11/28/22,3377,3
2022_1128_132938,0.08183311618105575,0.08185053380782918,0.07364723459467612,11/28/22,3916,3
2022_1128_133059,0.1089587092860594,0.12048192771084337,0.06107792338513904,11/28/22,4238,3
2022_1128_133209,0.09924089242053798,0.10047846889952153,0.0542762474431658,11/28/22,3498,3
2022_1128_133316,0.08924323610192296,0.08928571428571429,0.060157692472962404,11/28/22,3835,3
2022_1128_133426,0.04620843913223949,0.03940886699507389,0.043169528493074795,11/28/22,3058,3
2022_1128_133549,0.09883502047610421,0.1,0.06894296907218145,11/28/22,4148,3
2022_1128_133715,0.087552690790305407,0.09090909090909091,0.05766259732888112,11/28/22,4380,3
2022_1128_133840,0.11589545785597131,0.12133891213389121,0.06850212026889807,11/28/22,4105,3
2022_1128_133940,0.10717010031530919,0.1111111111111111,0.09289124487670036,11/28/22,3808,3
2022_1128_134044,0.12264328408871827,0.12751677852348994,0.09037772939748973,11/28/22,4222,3
2022_1128_153023,0.05658537291124217,0.048859934853420196,0.07031283926027625,11/28/22,3513,3
2022_1128_153131,0.04973387569207982,0.03821656050955414,0.0948783815479991,11/28/22,3812,3
2022_1128_153245,0.10577380156958506,0.11494252873563218,0.06046600153347638,11/28/22,3862,3
2022_1128_153347,0.01328035356613862,0,0.06890219286346097,11/28/22,3415,3
2022_1128_153503,0.09740027468782497,0.10674157303370786,0.05730262234457101,11/28/22,3011,3
2022_1128_153614,0.05397582568771968,0.028985507246376812,0.06739212492773554,11/28/22,3027,3
2022_1128_153732,0.12399135326301593,0.12571428571428572,0.09197896575369548,11/28/22,3539,3
2022_1128_153827,0.08765768219746359,0.08571428571428572,0.09399038405568336,11/28/22,3918,3
2022_1128_153943,0.05931058319299388,0.05507246376811594,0.07112186885036698,11/28/22,3855,3
2022_1128_154054,0.121232206143121,0.1270718232044199,0.09198016327049786,11/28/22,4001,3
2022_1128_154210,0.11158678204367498,0.11304347826086956,0.04681474065374372,11/28/22,3536,3
2022_1128_154332,0.1329690299337698,0.13702623906705538,0.0487603039535095,11/28/22,4036,3
2022_1128_154439,0.09839565828681913,0.09803921568627451,0.11434389504028249,11/28/22,4092,3
2022_1128_154532,0.04914545516936989,0.033942558746736295,0.1047454469533468,11/28/22,4257,3
2022_1129_151906,0.11720842294952824,0.12631578947368421,0.06961077450936137,11/29/22,3943,3
2022_1129_152033,0.11850970319027943,0.1282051282051282,0.049864377190498285,11/29/22,4192,3
2022_1129_152141,0.12201704398775123,0.125,0.08106950521571364,11/29/22,4269,3
2022_1129_152250,0.11702969717541593,0.1301775147928994,0.0516810856294699,11/29/22,3985,3
2022_1129_152357,0.11872662270406574,0.12605042016806722,0.04334309386760749,11/29/22,4151,3
2022_1129_152519,0.15474378001158115,0.15654952076677317,0.06350297843156368,11/29/22,4147,3
2022_1129_152622,0.123636068699702,0.12605042016806722,0.09302872903250774,11/29/22,3519,3
2022_1129_152741,0.12964472946614122,0.13529411764705881,0.07053762793935095,11/29/22,4095,3
2022_1129_152849,0.10009741192518244,0.09243697478991597,0.12460657105212816,11/29/22,4205,3
2022_1129_152954,0.08380151591501427,0.08247422680412371,0.06349033498042982,11/29/22,3828,3
2022_1129_153124,0.04995407937096599,0.04591836734693878,0.046029882450091,11/29/22,4233,3
2022_1129_153237,0.12134968618261027,0.13609467455621302,0.06885584294005537,11/29/22,3244,3
2022_1129_153342,0.1144004493112686,0.1274787535410765,0.04533083077409632,11/29/22,3481,3
2022_1129_153436,0.0268880858910262,0.022950819672131147,0.06964491613805326,11/29/22,3038,3
2022_1129_153544,0.13276266764581127,0.14285714285714285,0.05657199464348047,11/29/22,3126,3
2022_1129_153653,0.10024475777468213,0.09947643979057591,0.06353023670132318,11/29/22,3111,3
2022_1129_153808,0.13739215991658138,0.14782608695652175,0.06286023275051411,11/29/22,4100,3
2022_1129_153917,0.08816989109853582,0.09497206703910614,0.07613724245628019,11/29/22,3732,3
2022_1129_154026,0.05351879153080679,0.047619047619047616,0.05255618811895402,11/29/22,3894,3
2022_1129_154128,0.1207005599305684,0.12698412698412698,0.06670472110428959,11/29/22,4123,3
2022_1129_154304,0.11726992450692195,0.12571428571428572,0.0673938238070857,11/29/22,4308,3
2022_1129_154426,0.12635685974929772,0.12871287128712872,0.04076629215251529,11/29/22,4011,3
2022_1129_154538,0.08945404595868647,0.1065989847715736,0.06699858416367259,11/29/22,3980,3
2022_1129_154655,0.09906836690812013,0.10497237569060773,0.05516987113551623,11/29/22,3013,3
2022_1129_154845,0.03308470953683515,0.028132992327365727,0.04343500520991886,11/29/22,3705,3
2022_1129_155008,0.1459026222216291,0.07857142857142857,0.2369284162115654,11/29/22,3806,3
2022_1129_155139,0.1138257505604132,0.12738853503184713,0.04826641883906049,11/29/22,3778,3
2022_1129_155259,0.10676338563818354,0.1111111111111111,0.0403352084326554,NA,NA,NA
2022_1130_133127,0.10857595128323566,0.12023460410557185,0.05266939957745865,11/30/22,3508,3
2022_1130_133218,0.10250478520967066,0.10344827586206896,0.09163810788350937,11/30/22,4276,3
2022_1130_133358,0.14828780888197338,0.15755627009646303,0.06835132571627583,11/30/22,3087,3
2022_1130_133518,0.1274897487303359,0.14285714285714285,0.08254464941155605,11/30/22,3594,3
2022_1130_133629,0.04831991444165904,0.044444444444444446,0.052993501975969054,11/30/22,3787,3
2022_1130_133748,0.10548405616384782,0.1232876712328767,0.07758597124007569,11/30/22,3700,3
2022_1130_133844,0.08727836174427096,0.08771929824561403,0.08846990601485431,11/30/22,3378,3
2022_1130_133934,0.051545190129447284,0.042801556420233464,0.08717682079900264,11/30/22,3897,3
2022_1130_134041,0.06403406278303841,0.06451612903225806,0.050197588860771365,11/30/22,3127,3
2022_1130_134155,0.1356849083693612,0.1349862258953168,0.06903006077774156,11/30/22,3129,3
2022_1130_134315,0.11348763857087707,0.11827956989247312,0.052079587431474755,11/30/22,4185,3
2022_1130_134423,0.08915375203450626,0.09803921568627451,0.07296675600697493,11/30/22,3946,3
2022_1130_134624,0.10701387655419473,0.11560693641618497,0.06186117106398231,11/30/22,4282,3
2022_1130_134727,0.10771799909192609,0.1111111111111111,0.056812812301127155,11/30/22,4132,3
2022_1130_134856,0.10849399590704507,0.11526479750778816,0.05516846884562384,11/30/22,3506,3
2022_1130_135011,0.119657138795292,0.13071895424836602,0.04817537709320297,11/30/22,4099,3
2022_1130_135114,0.11191088673278675,0.12302839116719243,0.0509531655768562,11/30/22,4283,3
2022_1130_135213,0.095268639092477,0.10294117647058823,0.056734033573611564,11/30/22,3266,3
2022_1130_135356,0.10205659770846812,0.10963455149501661,0.05655898414833797,11/30/22,4413,3
2022_1130_135517,0.11676917552980828,0.12,0.0408712448730685,11/30/22,3530,3
2022_1130_135623,0.09605268761170004,0.10175438596491228,0.06717387320911003,11/30/22,4284,3
2022_1130_135736,0.13431667001982472,0.13609467455621302,0.06017720100650267,11/30/22,3603,3
2022_1130_135850,0.09073612879077526,0.10497237569060773,0.0423702450078173,11/30/22,3504,3
2022_1130_140011,0.10311661366557205,0.11363636363636363,0.058995337986780236,11/30/22,4005,3
2022_1130_140138,0.01654326104381291,0.013192612137203167,0.04833024310342812,11/30/22,3197,3
2022_1130_140259,0.1121903189524884,0.11705685618729098,0.060245645144888824,11/30/22,4044,3
2022_1130_140409,0.10381038896412262,0.11641791044776119,0.06863136164048579,11/30/22,3252,3
2022_1130_140509,0.021744500203049133,0.014577259475218658,0.03925020399192048,11/30/22,3738,3
2022_1130_140649,0.11202330552886507,0.11048158640226628,0.06353548840010316,11/30/22,3535,3
2022_1130_140756,0.09723479940692413,0.1065989847715736,0.03651793150164827,11/30/22,3167,3
2022_1130_140904,0.11983329582967116,0.12209302325581395,0.056089125504631736,11/30/22,3533,3
2022_1130_141036,0.11866133283632557,0.12893982808022922,0.0662134660502296,11/30/22,3994,3
2022_1130_141223,0.12367297794869343,0.1227154046997389,0.05737907403391247,11/30/22,3035,3
2022_1130_141322,0.10532468359521133,0.1122715404699739,0.05581315349107484,11/30/22,3718,3
2022_1130_141432,0.11322324709782762,0.11848341232227488,0.07424437354849647,11/30/22,4390,3
2022_1130_141530,0.11402173120889236,0.12359550561797752,0.06041488507208967,11/30/22,3805,3
2022_1130_141643,0.022192320907968525,0.017369727047146403,0.02844377961617688,11/30/22,4031,3
2022_1130_141755,0.10589177773382756,0.11235955056179775,0.06026646436680602,11/30/22,4071,3
2022_1130_141920,0.1148793150001019,0.11413043478260869,0.05090374650681621,11/30/22,3509,3
2022_1130_142027,0.10472900009396598,0.11864406779661017,0.05626180303120217,11/30/22,3125,3
2022_1130_142136,0.058544262917692005,0.03579952267303103,0.06578546536881148,11/30/22,3616,3
2022_1130_142307,0.09697364722332032,0.10508474576271186,0.05302072718690176,11/30/22,3840,3
2022_1130_142436,0.099897157050032,0.10752688172043011,0.08173080592884314,11/30/22,3783,3
2022_1130_142531,0.01790152543645025,0.012903225806451613,0.050475097082950324,11/30/22,4309,3
2022_1130_142641,0.12291310799534616,0.1260053619302949,0.03876096383633804,11/30/22,3554,3
2022_1130_142732,-0.003868646014119448,0,0.056461342445010845,11/30/22,3018,3
2022_1130_142834,0.10670125065552805,0.11173184357541899,0.04786692068667767,11/30/22,4144,3
2022_1130_142927,0.10058767153744529,0.10734463276836158,0.06974561735340802,11/30/22,3861,3
2022_1130_143109,0.10377334749309154,0.11182108626198083,0.04150447346388059,11/30/22,3662,3
2022_1130_143216,0.08763415174517566,0.09693877551020408,0.05439820718458965,11/30/22,3655,3
2022_1130_143320,0.10505606273127907,0.11357340720221606,0.07595024804537039,11/30/22,3833,3
2022_1130_143418,0.09382108593751422,0.10734463276836158,0.0878008183260312,11/30/22,3278,3
2022_1130_143517,0.08893813574137781,0.0963855421686747,0.05504051714577002,11/30/22,4332,3
2022_1130_143617,0.1154022822968598,0.11797752808988764,0.04815621688492081,11/30/22,4066,3
2022_1130_143717,0.03810092857417951,0.030303030303030304,0.06603199114441521,11/30/22,3414,3
2022_1130_143800,0.03983895014096556,0.03550295857988166,0.052619503143774234,11/30/22,4336,3
2022_1130_150017,0.12312241502409307,0.12299465240641712,0.05591067199615623,11/30/22,3007,3
2022_1130_150111,0.08982795554941075,0.1,0.06300667081910756,11/30/22,4139,3
2022_1130_150225,0.02696919241835618,0.011235955056179775,0.06391262609638616,11/30/22,3251,3
2022_1130_150338,0.03130251352914182,0.023529411764705882,0.07502442614181591,11/30/22,3872,3
2022_1130_150443,0.0497552700433456,0.047619047619047616,0.07155025339272417,11/30/22,3269,3
2022_1130_150541,0.03394179202103776,0.019455252918287938,0.07833009335399159,11/30/22,3270,3
2022_1130_150740,0.018014001668020512,0.014388489208633094,0.030318519657942338,11/30/22,3589,3
2022_1130_150835,0.005951237330154055,0.006507592190889371,0.06190907128535677,11/30/22,4140,3
2022_1130_151004,0.053812737869102685,0.0364963503649635,0.0795153981057589,11/30/22,4157,3
2022_1130_151131,0.09651695339396749,0.10614525139664804,0.05053180887014737,11/30/22,4004,3
2022_1130_151310,0.06047400966619865,0.058823529411764705,0.06906276578890931,11/30/22,3880,3
2022_1130_151426,0.09875906624510938,0.10112359550561797,0.07412810496818091,11/30/22,4127,3
2022_1130_151610,0.028439006805244735,0.022556390977443608,0.0388549142365006,11/30/22,4019,3
2022_1130_151702,0.024411510951552667,0.0196078431372549,0.04970755561771085,11/30/22,4330,3
2022_1130_151905,0.0183651426086556,0.015945330296127564,0.060397612657303014,11/30/22,3613,3
2022_1130_152007,0.03659150663434062,0.02577319587628866,0.03579698736591689,11/30/22,3558,3
2022_1130_152122,0.041217155488550906,0.031630170316301706,0.06441408485495362,11/30/22,3597,3
2022_1130_152228,0.07340468425202218,0.0782608695652174,0.051924527673110635,11/30/22,4386,3
2022_1130_152339,0.11679620796046894,0.1242603550295858,0.05088669139000982,11/30/22,4415,3
2022_1130_152429,0.0352886571117993,0.028037383177570093,0.04722922164929499,11/30/22,4328,3
2022_1130_152607,0.033607950201529256,0.014705882352941176,0.06516695241533205,11/30/22,3055,3
2022_1130_152716,0.03199407998873898,0.024390243902439025,0.045863697226048515,11/30/22,3076,3
2022_1130_152814,0.11564520399217623,0.12941176470588237,0.0666746113627939,11/30/22,3051,3
2022_1130_152904,0.08838744267570896,0.09782608695652174,0.041398294544929146,11/30/22,3486,3
2022_1130_153007,0.0878545673076074,0.0962962962962963,0.054679682860235876,11/30/22,3264,3
2022_1130_153118,0.11094962780918205,0.12258064516129032,0.06546528377918766,11/30/22,4262,3
2022_1130_153243,0.058651308783647126,0.05,0.09132675748106166,11/30/22,3331,3
2022_1130_153340,0.05371971057199127,0.05,0.0742115430778655,11/30/22,3334,3
2022_1130_153458,0.09866785178457153,0.10756972111553785,0.04931357521132093,11/30/22,3890,3
2022_1130_153557,0.09264691630323821,0.09803921568627451,0.05517678595405984,11/30/22,4315,3
2022_1201_151129,0.030710394311986203,0.01971830985915493,0.0595724750781254,12/1/22,3188,3
2022_1201_151253,0.014176356854913943,0.010706638115631691,0.053119425476676994,12/1/22,4034,3
2022_1201_151406,0.12335018707670663,0.1437125748502994,0.07923029728267034,12/1/22,3789,3
2022_1201_151507,0.10852611200805394,0.125,0.06949615776186982,12/1/22,3779,3
2022_1201_151615,0.10383351489659638,0.11653116531165311,0.06426973313902616,12/1/22,4033,3
2022_1201_151728,0.11151391329680707,0.11702127659574468,0.07677816275807062,12/1/22,4025,3
2022_1201_151843,0.025792735157861714,0.023529411764705882,0.04466504511669981,12/1/22,4230,3
2022_1201_152034,0.020240422880470697,0.012658227848101266,0.05863546289866684,12/1/22,3701,3
2022_1201_152240,0.08675639629638922,0.0931174089068826,0.06760018316149743,12/1/22,4320,3
2022_1201_152345,0.026533934863266138,0.02072538860103627,0.06766936856443874,12/1/22,4162,3
2022_1201_152523,0.10842801774125851,0.11627906976744186,0.048786340993375206,12/1/22,3276,3
2022_1201_152616,0.01550126566336251,0.009009009009009009,0.043227480497030596,12/1/22,4324,3
2022_1201_152819,0.11293241789961349,0.12121212121212122,0.050517744021556794,12/1/22,3570,3
2022_1201_153006,0.03481261283375646,0.02349869451697128,0.04891621783802796,12/1/22,3562,3
2022_1201_153107,0.028220591626908525,0.023255813953488372,0.038051571361846837,12/1/22,4429,3
2022_1201_153220,0.030253757061246275,0.016853932584269662,0.06144844979608911,12/1/22,3615,3
