date_time,seedling_ID,photo_ID,sample
9/19/22,3335,2022_0919_134001_006,2
9/19/22,3905,2022_0919_134113_008,2
9/19/22,3135,2022_0919_134330_010,2
9/19/22,3132,2022_0919_134507_012,2
9/19/22,4280,2022_0919_134717_014,2
9/19/22,4079,2022_0919_134842_016,2
9/19/22,3272,2022_0919_135011_018,2
9/19/22,4293,2022_0919_135131_020,2
9/19/22,4195,2022_0919_135403_022,2
9/19/22,3008,2022_0919_135547_024,2
9/19/22,3532,2022_0919_135716_026,2
9/19/22,4228,2022_0919_135923_028,2
9/19/22,4255,2022_0919_140058_030,2
9/19/22,3584,2022_0919_140320_032,2
9/19/22,3250,2022_0919_140529_034,2
9/19/22,3438,2022_0919_140651_036,2
9/19/22,3254,2022_0919_140812_038,2
9/19/22,4253,2022_0919_140948_040,2
9/19/22,4399,2022_0919_141200_042,2
9/19/22,4227,2022_0919_141332_044,2
9/19/22,4133,2022_0919_141502_046,2
9/19/22,3850,2022_0919_141618_048,2
9/19/22,3626,2022_0919_141837_050,2
9/19/22,3629,2022_0919_142004_052,2
9/19/22,3623,2022_0919_142213_054,2
9/19/22,3746,2022_0919_142343_056,2
9/19/22,3549,2022_0919_142536_058,2
9/19/22,4221,2022_0919_142722_060,2
9/19/22,4316,2022_0919_142856_062,2
9/19/22,3885,2022_0919_143029_064,2
9/19/22,3542,2022_0919_143211_066,2
9/19/22,3844,2022_0919_143331_068,2
9/19/22,3839,2022_0919_143500_070,2
9/19/22,3838,2022_0919_143622_072,2
9/19/22,3775,2022_0919_143804_074,2
9/19/22,4333,2022_0919_143930_076,2
9/19/22,4218,2022_0919_144103_078,2
9/19/22,3723,2022_0919_144252_080,2
9/19/22,3095,2022_0919_144417_082,2
9/19/22,4135,2022_0919_144552_084,2
9/19/22,3489,2022_0919_144835_086,2
9/19/22,3511,2022_0919_145035_088,2
9/19/22,3999,2022_0919_145221_090,2
9/19/22,3860,2022_0919_145330_092,2
9/20/22,4435,2022_0920_144655_002,2
9/20/22,3364,2022_0920_144854_004,2
9/20/22,3077,2022_0920_145006_006,2
9/20/22,3611,2022_0920_145152_008,2
9/20/22,3553,2022_0920_145329_010,2
9/20/22,4312,2022_0920_145501_012,2
9/20/22,3995,2022_0920_145731_014,2
9/20/22,4007,2022_0920_145900_016,2
9/20/22,3392,2022_0920_150024_018,2
9/20/22,3400,2022_0920_150149_020,2
9/20/22,3325,2022_0920_150345_022,2
9/20/22,3333,2022_0920_150505_024,2
9/20/22,3243,2022_0920_150616_026,2
9/20/22,3242,2022_0920_150731_028,2
9/20/22,4187,2022_0920_150859_030,2
9/20/22,4213,2022_0920_151026_032,2
9/20/22,4183,2022_0920_151238_034,2
9/20/22,3959,2022_0920_151418_036,2
9/20/22,4368,2022_0920_151554_038,2
9/20/22,4384,2022_0920_151718_040,2
9/20/22,4260,2022_0920_151901_042,2
9/20/22,3494,2022_0920_152025_044,2
