files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3626_B.jpg,3626,B,Q,Q,2504121,4.312661458656251
3628_B.jpg,3628,B,Q,Q,3962180,6.823768091980629
3629_B.jpg,3629,B,Q,Q,2906400,5.005476677620022
3630_B.jpg,3630,B,Q,Q,3278558,5.646416737277919
3638_B.jpg,3638,B,Q,Q,2939715,5.0628526257052515
3640_B.jpg,3640,B,Q,Q,4306659,7.417038667410668
3643_B.jpg,3643,B,Q,Q,732297,1.2611806890280448
3645_B.jpg,3645,B,Q,Q,2698170,4.646857627048587
3646_B.jpg,3646,B,Q,Q,4841967,8.338959844586356
3650_B.jpg,3650,B,Q,Q,1718664,2.9599272531878396
3653_B.jpg,3653,B,Q,Q,4759522,8.196970949497455
3654_B.jpg,3654,B,Q,Q,2826101,4.867183678811802
3655_B.jpg,3655,B,Q,Q,2638138,4.5434689758268405
3662_B.jpg,3662,B,Q,Q,5639297,9.712142035395182
3664_B.jpg,3664,B,Q,Q,2856157,4.918946893449342
3665_B.jpg,3665,B,Q,Q,4749969,8.180518527703722
3679_B.jpg,3679,B,Q,Q,2192634,3.7762105524211047
3680_B.jpg,3680,B,Q,Q,5141617,8.855024765605087
3683_B.jpg,3683,B,Q,Q,1759098,3.029563725794118
3684_B.jpg,3684,B,Q,Q,3718299,6.403749974166615
3688_B.jpg,3688,B,Q,Q,1743882,3.0033583400500135
3693_B.jpg,3693,B,Q,Q,5280954,9.09499452332238
3695_B.jpg,3695,B,Q,Q,3542834,6.1015596475637395
3696_B.jpg,3696,B,Q,Q,3584462,6.173252457616027
3697_B.jpg,3697,B,Q,Q,3658954,6.3015444919778725
3700_B.jpg,3700,B,Q,Q,3632666,6.256270623652358
3701_B.jpg,3701,B,Q,Q,1712643,2.949557732448798
3704_B.jpg,3704,B,Q,Q,3002056,5.170217895991348
3705_B.jpg,3705,B,Q,Q,549,9.45501891003782e-4
3708_B.jpg,3708,B,Q,Q,1661706,2.8618327236654473
3709_B.jpg,3709,B,Q,Q,6078217,10.468061325011538
3711_B.jpg,3711,B,Q,Q,6326420,10.895522902156916
3714_B.jpg,3714,B,Q,Q,4116170,7.0889736223916895
3718_B.jpg,3718,B,Q,Q,2950930,5.082167386556995
3963_B.jpg,3963,B,Q,P,1202066,2.0702289182356144
3964_B.jpg,3964,B,Q,P,1295590,2.231298351485592
3965_B.jpg,3965,B,Q,P,4576293,7.881409262818526
3967_B.jpg,3967,B,Q,P,4091995,7.047338816899856
3970_B.jpg,3970,B,Q,P,4816651,8.295359979608849
3972_B.jpg,3972,B,Q,P,3492656,6.015141808061394
3973_B.jpg,3973,B,Q,P,3318974,5.7160222098221976
3974_B.jpg,3974,B,Q,P,3467431,5.971698665619553
3980_B.jpg,3980,B,Q,P,1758425,3.028404667920447
3982_B.jpg,3982,B,Q,P,5408789,9.315155241421595
3985_B.jpg,3985,B,Q,P,3116358,5.367071734143468
3986_B.jpg,3986,B,Q,P,3442148,5.9281556340890456
3987_B.jpg,3987,B,Q,P,1786924,3.0774863771949765
3991_B.jpg,3991,B,Q,P,5430140,9.351926481630741
3992_B.jpg,3992,B,Q,P,2388984,4.114369562072458
3993_B.jpg,3993,B,Q,P,3845951,6.623595524968827
3994_B.jpg,3994,B,Q,P,1897308,3.2675925351850705
3995_B.jpg,3995,B,Q,P,2949804,5.080228160456321
3997_B.jpg,3997,B,Q,P,1753409,3.0197659839764124
3998_B.jpg,3998,B,Q,P,1492643,2.570668085780616
3999_B.jpg,3999,B,Q,P,1977527,3.4057477559399563
4000_B.jpg,4000,B,Q,P,3443590,5.930639083500389
4001_B.jpg,4001,B,Q,P,5059472,8.713552538216188
4002_B.jpg,4002,B,Q,P,4154147,7.154378586534951
4004_B.jpg,4004,B,Q,P,3470608,5.977170176562575
4005_B.jpg,4005,B,Q,P,2937095,5.0583403944585665
4007_B.jpg,4007,B,Q,P,2806352,4.833171444120666
4008_B.jpg,4008,B,Q,P,2127294,3.663680327360655
4010_B.jpg,4010,B,Q,P,2903340,5.0002066670800005
4011_B.jpg,4011,B,Q,P,4422339,7.616265732531465
4013_B.jpg,4013,B,Q,P,1540393,2.6529043613642784
4014_B.jpg,4014,B,Q,P,4910218,8.456503468562493
4015_B.jpg,4015,B,Q,P,4270276,7.354378930980084
4017_B.jpg,4017,B,Q,P,2494929,4.296830760328187
4018_B.jpg,4018,B,Q,P,2383181,4.104375486528751
4019_B.jpg,4019,B,Q,P,3329246,5.733712911870268
4021_B.jpg,4021,B,Q,P,2859188,4.92416695944503
4024_B.jpg,4024,B,Q,P,1249032,2.1511149688966045
4025_B.jpg,4025,B,Q,P,5360794,9.232497020549596
4026_B.jpg,4026,B,Q,P,5007474,8.624000248000495
4027_B.jpg,4027,B,Q,P,5199086,8.95399935244315
4028_B.jpg,4028,B,Q,P,3673093,6.3258950406789705
4029_B.jpg,4029,B,Q,P,1731756,2.98247463161593
4030_B.jpg,4030,B,Q,P,1518661,2.6154769531761284
4031_B.jpg,4031,B,Q,P,204128,0.3515544808867396
4032_B.jpg,4032,B,Q,P,6806783,11.722816390077224
4033_B.jpg,4033,B,Q,P,2302694,3.9657587092951965
4034_B.jpg,4034,B,Q,P,4365610,7.518565592686741
4035_B.jpg,4035,B,Q,P,2351567,4.049929044302533
4036_B.jpg,4036,B,Q,P,3063512,5.276058996562438
4037_B.jpg,4037,B,Q,P,2645922,4.556874780416227
4038_B.jpg,4038,B,Q,P,4043552,6.963909038929189
4041_B.jpg,4041,B,Q,P,4376604,7.53749974166615
4042_B.jpg,4042,B,Q,P,1555730,2.6793181364140506
4043_B.jpg,4043,B,Q,P,1870810,3.2219569994695547
4044_B.jpg,4044,B,Q,P,4052632,6.979546847982585
4046_B.jpg,4046,B,Q,P,1817226,3.129673259346519
4047_B.jpg,4047,B,Q,P,4177785,7.19508855684378
4054_B.jpg,4054,B,Q,P,3365936,5.796901371580521
4055_B.jpg,4055,B,Q,P,3399611,5.854897320905753
4056_B.jpg,4056,B,Q,P,3546718,6.108248772053099
4060_B.jpg,4060,B,Q,P,4019935,6.92323523535936
4061_B.jpg,4061,B,Q,P,1660783,2.8602431093751077
4062_B.jpg,4062,B,Q,P,3153672,5.4313348626697255
4063_B.jpg,4063,B,Q,P,998459,1.7195717169212117
4066_B.jpg,4066,B,Q,P,1827212,3.146871404853921
4067_B.jpg,4067,B,Q,P,3820121,6.57911043599865
4069_B.jpg,4069,B,Q,P,1983548,3.416117276678998
4070_B.jpg,4070,B,Q,P,2303145,3.966535433070866
4071_B.jpg,4071,B,Q,P,4241507,7.304832220775553
4075_B.jpg,4075,B,Q,P,3114340,5.363596282748121
4079_B.jpg,4079,B,Q,P,2544642,4.38244776489553
4081_B.jpg,4081,B,Q,P,3684654,6.345805691611384
4082_B.jpg,4082,B,Q,P,3139431,5.406808646950627
4083_B.jpg,4083,B,Q,P,2806185,4.832883832434332
4085_B.jpg,4085,B,Q,P,5736125,9.878901702247848
4086_B.jpg,4086,B,Q,P,3321676,5.720675663573549
4088_B.jpg,4088,B,Q,P,2653183,4.569379860981944
4089_B.jpg,4089,B,Q,P,2826136,4.867243956710135
4091_B.jpg,4091,B,Q,P,1194461,2.057131392040562
4092_B.jpg,4092,B,Q,P,2835295,4.883017821591198
4095_B.jpg,4095,B,Q,P,2400333,4.133915101163535
4096_B.jpg,4096,B,Q,P,2737877,4.715242041595194
4097_B.jpg,4097,B,Q,P,2195578,3.781280784783792
4098_B.jpg,4098,B,Q,P,1964350,3.383053988330199
4099_B.jpg,4099,B,Q,P,1828649,3.1493462431369306
4100_B.jpg,4100,B,Q,P,3394354,5.84584358057605
4105_B.jpg,4105,B,Q,P,4892209,8.42548790653137
4109_B.jpg,4109,B,Q,P,2625786,4.522196044392089
4117_B.jpg,4117,B,Q,P,3029768,5.217944213666205
4120_B.jpg,4120,B,Q,P,2039445,3.5123845247690495
4122_B.jpg,4122,B,Q,P,2446517,4.213454371353187
4123_B.jpg,4123,B,Q,P,3629294,6.250463278704335
4124_B.jpg,4124,B,Q,P,2088186,3.5963275259883853
4127_B.jpg,4127,B,Q,P,3151520,5.427628633035044
4132_B.jpg,4132,B,Q,P,3838077,6.61003472006944
4133_B.jpg,4133,B,Q,P,2579763,4.442934052534771
4134_B.jpg,4134,B,Q,P,3310356,5.701180069026805
4135_B.jpg,4135,B,Q,P,2212147,3.809816341854906
4136_B.jpg,4136,B,Q,P,4381340,7.545656202423516
4139_B.jpg,4139,B,Q,P,1983340,3.4157590537403295
4140_B.jpg,4140,B,Q,P,5710084,9.834053223662004
4144_B.jpg,4144,B,Q,P,3862849,6.652697694284277
4145_B.jpg,4145,B,Q,P,4022934,6.928400190133714
4146_B.jpg,4146,B,Q,P,4578825,7.885769938206543
4147_B.jpg,4147,B,Q,P,2940304,5.063867016622922
4148_B.jpg,4148,B,Q,P,3475813,5.986134361157611
4149_B.jpg,4149,B,Q,P,4806257,8.277459166029443
4151_B.jpg,4151,B,Q,P,2277475,3.922325900207356
4152_B.jpg,4152,B,Q,P,2501956,4.308932840087903
4155_B.jpg,4155,B,Q,P,2638761,4.544541922417178
4157_B.jpg,4157,B,Q,P,2970428,5.115747342605796
4158_B.jpg,4158,B,Q,P,260223,0.44816272965879267
4159_B.jpg,4159,B,Q,P,2622048,4.515758364850063
4160_B.jpg,4160,B,Q,P,2602284,4.4817202967739265
4162_B.jpg,4162,B,Q,P,1356142,2.335582560054009
4163_B.jpg,4163,B,Q,P,4726817,8.140645559068895
4170_B.jpg,4170,B,Q,P,1686097,2.903839529901282
4175_B.jpg,4175,B,Q,P,4683181,8.065494519877928
4183_B.jpg,4183,B,Q,P,1681474,2.8958776806442503
4185_B.jpg,4185,B,Q,P,3229297,5.561578178711913
4187_B.jpg,4187,B,Q,P,3749862,6.458108582883832
4192_B.jpg,4192,B,Q,P,2254965,3.883558600450534
4195_B.jpg,4195,B,Q,P,1586120,2.73165657442426
