files,seedling_id,plant_compartment,seedling_sp,soil_type,blk_pixels,area
3836_H114.jpg,3836,H,P,Q,61779,0.10639737946142559
3836_M115.jpg,3836,M,P,Q,5373,0.009253518507037014
3836_P.jpg,3836,P,P,Q,2731,0.004703398295685481
3837_G.jpg,3837,G,P,Q,29948,0.05157721426553964
3837_H109.jpg,3837,H,P,Q,26325,0.04533759067518135
3837_M110.jpg,3837,M,P,Q,3639,0.0062671792010250684
3837_P.jpg,3837,P,P,Q,3578,0.006162123435357982
3838_G469.jpg,3838,G,P,Q,16765,0.02887311330178216
3838_P470.jpg,3838,P,P,Q,4459,0.007679404247697384
3839_G444.jpg,3839,G,P,Q,74177,0.12774953327684432
3839_P445.jpg,3839,P,P,Q,8095,0.013941416771722432
3840_G374.jpg,3840,G,P,Q,45837,0.07894165788331577
3840_H200.jpg,3840,H,P,Q,85701,0.14759646185959038
3840_M201.jpg,3840,M,P,Q,8321,0.014330639772390656
3840_P375.jpg,3840,P,P,Q,3765,0.006484179635025937
3854_G506.jpg,3854,G,P,Q,2349,0.004045508091016182
3854_H003.jpg,3854,H,P,Q,2149,0.0037010629576814708
3854_M004.jpg,3854,M,P,Q,4100,0.007061125233361578
3854_P507.jpg,3854,P,P,Q,1250,0.0021527820833419447
3858_G416.jpg,3858,G,P,Q,65738,0.1132156708757862
3858_H202.jpg,3858,H,P,Q,143553,0.24723066112798892
3858_M203.jpg,3858,M,P,Q,12043,0.02074076370374963
3858_P417.jpg,3858,P,P,Q,3183,0.0054818442970219275
3859_G511.jpg,3859,G,P,Q,11802,0.020325707318081303
3859_P512.jpg,3859,P,P,Q,2485,0.004279730781683785
3883_G534.jpg,3883,G,P,Q,79784,0.13740605258988295
3883_P535.jpg,3883,P,P,Q,3310,0.005700566956689469
3885_G499.jpg,3885,G,P,Q,42920,0.073917925613629
3885_H006.jpg,3885,H,P,Q,57846,0.0996238659143985
3885_M007.jpg,3885,M,P,Q,7859,0.013534971514387473
3885_P500.jpg,3885,P,P,Q,3811,0.00656340201569292
3890_G299.jpg,3890,G,P,Q,2187,0.003766507533015066
3890_H113.jpg,3890,H,P,Q,16114,0.027751944392777676
3890_M114.jpg,3890,M,P,Q,6581,0.01133396711237867
3890_P300.jpg,3890,P,P,Q,1413,0.002433504867009734
3893_G552.jpg,3893,G,P,Q,29564,0.050915879609536994
3893_P553.jpg,3893,P,P,Q,3361,0.00578840046568982
3898_G366.jpg,3898,G,P,Q,44236,0.07618437459097141
3898_H136.jpg,3898,H,P,Q,66534,0.11458656250645835
3898_M137.jpg,3898,M,P,Q,5558,0.009572130255371621
3898_P367.jpg,3898,P,P,Q,4185,0.00720751441502883
3899_G079.jpg,3899,G,P,Q,26982,0.04646909293818588
3899_H047.jpg,3899,H,P,Q,53380,0.0919324060870344
3899_M048.jpg,3899,M,P,Q,5687,0.009794297366372511
3899_P080.jpg,3899,P,P,Q,2098,0.0036132294486811195
3905_G357.jpg,3905,G,P,Q,36188,0.06232390242558263
3905_H222.jpg,3905,H,P,Q,165127,0.2843859576608042
3905_M223.jpg,3905,M,P,Q,13012,0.022409600374756304
3905_P358.jpg,3905,P,P,Q,2971,0.0051167324556871336
3913_G388.jpg,3913,G,P,Q,172838,0.297666039776524
3913_H207.jpg,3913,H,P,Q,56622,0.09751586169839006
3913_M208.jpg,3913,M,P,Q,5675,0.009773630658372428
3913_P389.jpg,3913,P,P,Q,14084,0.024255826289430356
3932_G348.jpg,3932,G,P,Q,34922,0.06014356473157391
3932_H172.jpg,3932,H,P,Q,184431,0.3176318019302705
3932_M173.jpg,3932,M,P,Q,17266,0.02973594836078561
3932_P349.jpg,3932,P,P,Q,4031,0.006942291662361102
3933_G.jpg,3933,G,P,Q,44711,0.07700243178264134
3933_H041.jpg,3933,H,P,Q,29552,0.05089521290153692
3933_M042.jpg,3933,M,P,Q,3729,0.006422179511025689
3933_P.jpg,3933,P,P,Q,5354,0.009220796219370216
3936_G247.jpg,3936,G,P,Q,17852,0.030745172601456313
3936_H111.jpg,3936,H,P,Q,21305,0.036692017828480104
3936_M112.jpg,3936,M,P,Q,5006,0.00862146168736782
3936_P248.jpg,3936,P,P,Q,1373,0.002364615840342792
