seedling_id,seedling_sp,soil_type,neighb_sp,neighb_st,drought_treat,compartment,mass,plant_compartment,area,sapwood_diameter,sapwood_area
3970,Q,P,P,Q,C,B,2.736,belowground,8.295359979608849,NA,NA
3913,P,Q,Q,P,C,B,2.441,belowground,3.745325879540648,NA,NA
3993,Q,P,Q,C,C,B,1.688,belowground,6.623595524968827,4.9,18.857409903172737
3112,Q,C,Q,P,C,B,3.054,belowground,4.299792988474866,3.87,11.762829753387244
3390,P,C,P,P,C,B,1.401,belowground,3.208027638277499,NA,NA
4281,P,P,P,C,C,B,1.754,belowground,2.779010891355116,NA,NA
3172,Q,C,P,P,C,B,3.012,belowground,6.085260503854341,NA,NA
4422,P,P,Q,C,C,B,1.434,belowground,2.270032928954747,NA,NA
3381,P,C,P,Q,C,B,0.916,belowground,1.280213004870454,2.1,3.463605900582747
3883,P,Q,P,C,C,B,1.788,belowground,2.971209553530218,2.32,4.227327074670425
3590,Q,Q,Q,P,C,B,3.015,belowground,4.6623766025309825,4.44,15.483025233951938
4021,Q,P,Q,Q,C,B,3.722,belowground,4.92416695944503,5.09,20.348174157117427
3836,P,Q,P,P,C,B,2.829,belowground,5.483697411839268,3.75,11.044661672776616
4243,P,P,P,Q,C,B,0.699,belowground,1.7762656636424383,2.85,6.379396582195774
3245,P,C,P,Q,C,B,0.508,belowground,0.8317506079456604,1.88,2.775911268711941
3933,P,Q,P,C,C,B,1.762,belowground,3.905253477173621,2.41,4.5616710728287195
4000,Q,P,Q,Q,C,B,2.984,belowground,5.930639083500389,NA,NA
3559,Q,Q,Q,P,C,B,2.411,belowground,4.6835651449080675,NA,NA
3773,P,Q,P,C,C,B,0.949,belowground,1.4259752963950372,NA,NA
3473,P,C,P,Q,C,B,0.906,belowground,1.393166897444906,NA,NA
3714,Q,Q,Q,Q,C,B,2.75,belowground,7.0889736223916895,NA,NA
3695,Q,Q,Q,Q,C,B,3.995,belowground,6.1015596475637395,NA,NA
4098,Q,P,Q,Q,C,B,2.648,belowground,3.383053988330199,NA,NA
3653,Q,Q,Q,P,C,B,4.066,belowground,8.196970949497455,NA,NA
3665,Q,Q,P,P,C,B,4.685,belowground,8.180518527703722,4.2,13.854423602330987
4426,P,P,Q,Q,C,B,1.575,belowground,2.848867808846729,3.23,8.193980498909239
3967,Q,P,Q,Q,C,B,4.62,belowground,7.047338816899856,4.62,16.763852558820496
3693,Q,Q,Q,P,C,B,5.809,belowground,9.09499452332238,4.12,13.331662584773646
3899,P,Q,P,Q,C,B,1.298,belowground,3.993837876564642,3.04,7.258335666853858
3736,P,Q,P,Q,C,B,1.414,belowground,3.70997375328084,2.45,4.714352475793184
4279,P,P,P,Q,C,B,0.767,belowground,1.3325979429736636,NA,NA
3728,P,Q,P,P,C,B,1.761,belowground,3.233377077865266,NA,NA
3052,Q,C,Q,Q,C,B,2.483,belowground,3.1582845943469664,NA,NA
3551,Q,Q,Q,C,C,B,3.401,belowground,5.983280633227933,NA,NA
3772,P,Q,Q,P,C,B,0.904,belowground,2.1405835589448956,2.91,6.650830187465933
3982,Q,P,P,Q,C,B,6.096,belowground,9.315155241421596,5.41,22.987111986132856
3734,P,Q,P,P,C,B,2.25,belowground,4.507596737415697,NA,NA
4335,P,P,P,Q,C,B,0.61,belowground,0.7416627055476334,NA,NA
4038,Q,P,Q,Q,C,B,3.976,belowground,6.963909038929189,NA,NA
3547,Q,Q,Q,P,C,B,0.984,belowground,1.8422441289327025,NA,NA
4134,Q,P,P,Q,C,B,5.179,belowground,5.701180069026805,NA,NA
3824,P,Q,Q,P,C,B,0.96,belowground,3.7092228628901704,NA,NA
3973,Q,P,Q,P,C,B,3.985,belowground,5.7160222098221976,5.8,26.42079421669016
4160,Q,P,Q,P,C,B,2.819,belowground,4.4817202967739265,4.18,13.722790870145573
4254,P,P,P,Q,C,B,1.569,belowground,2.5680175804796055,2.7,5.725552611167399
3725,P,Q,P,P,C,B,1.751,belowground,3.379433869978851,3.33,8.709201694097965
3798,P,Q,P,P,C,B,1.095,belowground,2.4256825180317025,NA,NA
4278,P,P,P,Q,C,B,0.458,belowground,0.7671740343480687,NA,NA
3810,P,Q,Q,Q,C,B,0.455,belowground,0.9624399804355164,NA,NA
3630,Q,Q,P,Q,C,B,3.47,belowground,5.646416737277919,NA,NA
4318,P,P,P,P,C,B,1.529,belowground,2.570599196753949,2.83,6.290175350833824
4405,P,P,P,P,C,B,2.05,belowground,3.079732159464319,3.2,8.042477193189871
4047,Q,P,P,P,C,B,4.215,belowground,7.19508855684378,3.07,7.40229915020461
4419,P,P,Q,P,C,B,0.469,belowground,0.8015737698142062,1.65,2.1382464998495525
3568,Q,Q,P,Q,C,B,3.715,belowground,6.53913585604949,NA,NA
3842,P,Q,Q,Q,C,B,1.212,belowground,2.2742110484220968,NA,NA
3544,Q,Q,Q,P,C,B,3.191,belowground,6.529842726352119,4.03,12.755573031921621
4024,Q,P,Q,Q,C,B,1.062,belowground,2.1511149688966045,3.4,9.0792027688745
4334,P,P,Q,Q,C,B,1.008,belowground,1.7047726317674858,NA,NA
3680,Q,Q,P,P,C,B,3.052,belowground,8.855024765605087,NA,NA
4396,P,P,P,C,C,B,2.327,belowground,3.326518486370306,2.9,6.60519855417254
3377,P,C,P,P,C,B,0.649,belowground,1.2406793146919628,2.01,3.17308711994203
4148,Q,P,Q,C,C,B,4.388,belowground,5.986134361157611,NA,NA
3058,Q,C,Q,P,C,B,0.407,belowground,3.138423887958887,NA,NA
3835,P,Q,Q,Q,C,B,1.742,belowground,3.290002135559827,NA,NA
3498,Q,Q,P,Q,C,B,3.749,belowground,7.174327126432031,NA,NA
4238,P,P,P,Q,C,B,1.796,belowground,3.705745689269156,NA,NA
3916,P,Q,P,P,C,B,1.003,belowground,1.6467353490262535,NA,NA
4380,P,P,Q,P,C,B,1.167,belowground,2.7543606753880177,NA,NA
4105,Q,P,P,P,C,B,2.608,belowground,8.42548790653137,NA,NA
3808,P,Q,P,P,C,B,1.455,belowground,2.4830584661169324,2.11,3.4966711632617793
4222,P,P,P,Q,C,B,1.751,belowground,3.0867605624100136,2,3.141592653589793
3812,P,Q,Q,Q,C,B,0.5,belowground,0.6909621041464306,NA,NA
3513,Q,Q,P,Q,C,B,1.454,belowground,2.1281129228925124,NA,NA
3011,Q,C,Q,C,C,B,3.323,belowground,5.698264340973126,NA,NA
3027,Q,C,Q,C,C,B,1.236,belowground,3.9042321973532834,NA,NA
3539,Q,Q,P,Q,C,B,2.735,belowground,3.712198868842182,NA,NA
3918,P,Q,Q,Q,C,B,1.257,belowground,2.38836016560922,NA,NA
3855,P,Q,Q,P,C,B,1.141,belowground,2.8144353510929245,NA,NA
4001,Q,P,P,Q,C,B,3.578,belowground,8.713552538216188,NA,NA
4257,P,P,Q,P,C,B,0.44,belowground,0.6447789006689124,NA,NA
4092,Q,P,P,P,C,B,3.941,belowground,4.883017821591198,NA,NA
4036,Q,P,Q,Q,C,B,3.251,belowground,5.276058996562438,4.11,13.267024315926038
3536,Q,Q,Q,P,C,B,3.56,belowground,4.68910382265209,3.72,10.86865394435925
4147,Q,P,Q,P,C,B,3.499,belowground,5.063867016622922,NA,NA
4151,Q,P,Q,P,C,B,2.754,belowground,3.922325900207356,NA,NA
3985,Q,P,P,P,C,B,3.85,belowground,5.367071734143468,NA,NA
4269,P,P,Q,P,C,B,2.012,belowground,3.191471882943766,NA,NA
4192,Q,P,P,Q,C,B,2.116,belowground,3.883558600450534,NA,NA
3943,P,Q,Q,P,C,B,0.864,belowground,1.3513822583200723,NA,NA
3519,Q,Q,Q,P,C,B,1.201,belowground,1.7937445319335084,NA,NA
4095,Q,P,Q,Q,C,B,2.726,belowground,4.133915101163535,NA,NA
4205,P,P,P,Q,C,B,1.738,belowground,3.275661162433436,NA,NA
3828,P,Q,P,P,C,B,1.394,belowground,2.712152368749182,NA,NA
3111,Q,C,Q,C,C,B,3.912,belowground,5.464814929629859,3.98,12.441021067480941
3126,Q,C,Q,C,C,B,0.987,belowground,1.7169918228725347,3.04,7.258335666853858
3038,Q,C,Q,Q,C,B,2.938,belowground,5.683019199371732,NA,NA
3481,Q,Q,Q,C,C,B,1.339,belowground,2.1364071617032123,NA,NA
3244,P,C,P,P,C,B,1.325,belowground,2.620424907516482,NA,NA
4233,P,P,P,C,C,B,0.461,belowground,0.9782138453165796,NA,NA
4100,Q,P,P,Q,C,B,4.295,belowground,5.84584358057605,3.71,10.810298860818817
3732,P,Q,Q,P,C,B,3.228,belowground,9.81364484951192,2.72,5.810689772079683
3894,P,Q,Q,P,C,B,0.529,belowground,0.6950988901977804,NA,NA
4123,Q,P,P,Q,C,B,1.97,belowground,6.250463278704335,NA,NA
3013,Q,C,Q,P,C,B,2.449,belowground,2.159421263286971,NA,NA
3980,Q,P,Q,C,C,B,5.84,belowground,3.028404667920447,NA,NA
4011,Q,P,P,P,C,B,4.741,belowground,7.616265732531465,4.26,14.25309171007153
4308,P,P,Q,P,C,B,2.321,belowground,4.722087888620222,2.6,5.3092915845667505
4002,Q,P,P,Q,C,B,4.754,belowground,7.154378586534951,4.58,16.474826034690235
3778,P,Q,Q,P,C,B,1.291,belowground,2.6748127940700326,2.2,3.8013271108436504
3508,Q,Q,P,P,C,B,3.715,belowground,4.370154518086814,NA,NA
4276,P,P,Q,Q,C,B,2.579,belowground,5.287742575485151,NA,NA
3700,Q,Q,P,Q,C,B,4.754,belowground,6.256270623652358,NA,NA
3787,P,Q,Q,Q,C,B,0.612,belowground,0.9393053230550904,NA,NA
3594,Q,Q,Q,C,C,B,1.988,belowground,6.825722818112303,NA,NA
3087,Q,C,Q,Q,C,B,2.919,belowground,4.580615661231322,NA,NA
3127,Q,C,Q,C,C,B,1.252,belowground,1.690705492522096,NA,NA
3129,Q,C,Q,C,C,B,4.034,belowground,6.667241890039335,NA,NA
4185,Q,P,P,Q,C,B,2.824,belowground,5.561578178711913,3.88,11.823698111050545
3946,P,Q,Q,P,C,B,2.046,belowground,5.265295086145728,2.44,4.675946505603048
3266,P,C,P,P,C,B,0.762,belowground,1.2907891926894963,NA,NA
4283,P,P,P,C,C,B,2.006,belowground,4.92650746412604,NA,NA
4099,Q,P,Q,Q,C,B,3.588,belowground,3.1493462431369306,NA,NA
3506,Q,Q,Q,P,C,B,3.607,belowground,3.4088012620469685,NA,NA
4132,Q,P,P,P,C,B,4.753,belowground,6.61003472006944,4.07,13.010042036862393
4282,P,P,Q,P,C,B,1.87,belowground,3.0497688773155325,2.58,5.227924334838775
4413,P,P,Q,Q,C,B,1.84,belowground,2.3912741714372316,NA,NA
3530,Q,Q,P,P,C,B,3.22,belowground,3.946845227023787,NA,NA
4284,P,P,Q,Q,C,B,1.957,belowground,3.553797163149882,NA,NA
3738,P,Q,P,C,C,B,0.524,belowground,0.9183406700146732,NA,NA
3252,P,C,P,Q,C,B,1.113,belowground,1.9312952514793915,NA,NA
4044,Q,P,Q,C,C,B,3.943,belowground,6.979546847982585,NA,NA
3197,Q,C,Q,P,C,B,4.323,belowground,6.121614965452153,NA,NA
4005,Q,P,Q,Q,C,B,3.296,belowground,5.0583403944585665,NA,NA
3504,Q,Q,Q,P,C,B,3.149,belowground,7.591448460674699,NA,NA
3535,Q,Q,Q,C,C,B,3.446,belowground,5.54666887111552,3.17,7.892387604164618
3167,Q,C,Q,Q,C,B,5.094,belowground,6.071253642507285,3.86,11.70211847535662
3533,Q,Q,Q,P,C,B,2.531,belowground,3.0093069075027037,NA,NA
3994,Q,P,Q,Q,C,B,3.813,belowground,3.2675925351850705,NA,NA
4071,Q,P,Q,P,C,B,5.037,belowground,7.304832220775553,NA,NA
4031,Q,P,Q,P,C,B,0.893,belowground,0.3515544808867396,NA,NA
3805,P,Q,P,P,C,B,1.913,belowground,2.929700470512052,NA,NA
4390,P,P,P,Q,C,B,1.442,belowground,2.3354792265140087,NA,NA
3718,Q,Q,Q,C,C,B,5.424,belowground,5.082167386556995,NA,NA
3035,Q,C,Q,Q,C,B,3.303,belowground,3.918142614063006,NA,NA
3509,Q,Q,Q,C,C,B,2.915,belowground,5.704374797638484,NA,NA
3125,Q,C,Q,Q,C,B,1.676,belowground,4.169713283871012,NA,NA
3616,Q,Q,P,Q,C,B,1.978,belowground,3.0057367336956897,4.25,14.18625432636641
3840,P,Q,Q,Q,C,B,2.52,belowground,5.804517053478551,3.33,8.709201694097965
3861,P,Q,Q,P,C,B,1.016,belowground,1.8545235979360848,NA,NA
4144,Q,P,P,Q,C,B,3.6,belowground,6.652697694284277,NA,NA
3018,Q,C,Q,Q,C,B,1.678,belowground,2.395340346236248,NA,NA
3554,Q,Q,Q,C,C,B,5.08,belowground,7.489742423929292,NA,NA
4309,P,P,P,Q,C,B,0.363,belowground,0.5268925537851076,NA,NA
3783,P,Q,P,P,C,B,1.664,belowground,2.643206508635239,NA,NA
3662,Q,Q,Q,Q,C,B,5.158,belowground,9.712142035395182,5.11,20.50839538245051
3655,Q,Q,Q,Q,C,B,3.265,belowground,4.5434689758268405,3.94,12.192206929316628
3833,P,Q,P,C,C,B,1.907,belowground,2.705261743856821,NA,NA
3278,P,C,P,Q,C,B,0.671,belowground,0.8917443390442337,NA,NA
3414,P,C,P,P,C,B,0.223,belowground,0.3643196175281239,NA,NA
4336,P,P,P,C,C,B,0.434,belowground,0.7277815666742444,NA,NA
4066,Q,P,P,P,C,B,3.808,belowground,3.146871404853921,NA,NA
4332,P,P,Q,P,C,B,1.523,belowground,2.5195007612237448,NA,NA
4097,Q,P,Q,Q,D,F,0.234,foliar,0.28000117111345335,NA,NA
3529,Q,Q,Q,P,D,F,0.087,foliar,0.1298558152671861,NA,NA
3398,P,C,P,C,D,F,0.001,foliar,0.0025592273406769,NA,NA
3412,P,C,P,C,D,F,0.001,foliar,0.00296050592101184,NA,NA
3557,Q,Q,P,Q,D,F,0.421,foliar,0.5456699802288494,NA,NA
3826,P,Q,Q,Q,D,F,0.036,foliar,0.05410888599554977,NA,NA
4345,P,P,P,Q,D,F,0.424,foliar,0.7902001915114941,NA,NA
3957,P,Q,P,P,D,F,0.526,foliar,0.8430673528013722,NA,NA
3845,P,Q,Q,Q,D,F,0.565,foliar,0.6211310200398179,NA,NA
3484,Q,Q,P,Q,D,F,0.438,foliar,0.6901974359504275,NA,NA
4403,P,P,Q,Q,D,F,0.364,foliar,0.5545566646688849,NA,NA
3591,Q,Q,P,P,D,F,0.32,foliar,NA,NA,NA
4075,Q,P,Q,P,D,F,0.45899999999999996,foliar,0.4886935884982881,3.85,11.641564276958679
4069,Q,P,Q,P,D,F,0.304,foliar,0.2651004746453937,3.7,10.752100856911069
3379,P,C,P,C,D,F,0.003,foliar,0.01055552111104222,NA,NA
3358,P,C,P,C,D,F,0.01,foliar,0.0178508690350714,NA,NA
3482,Q,Q,Q,P,D,F,0.441,foliar,0.5673562458236028,NA,NA
4158,Q,P,Q,Q,D,F,0.459,foliar,0.6051229324680871,NA,NA
4152,Q,P,Q,Q,D,F,0.634,foliar,0.8632328931324529,NA,NA
3563,Q,Q,Q,P,D,F,0.006,foliar,0.0868656181756808,NA,NA
3936,P,Q,Q,P,D,F,0.36199999999999993,foliar,0.4971617721013219,2.59,5.268529419886422
3964,Q,P,P,Q,D,F,0.25,foliar,0.3035681071362143,3.6,10.17876019763093
3552,Q,Q,Q,P,D,F,0.914,foliar,1.0901619581016941,5.27,21.812784652220987
4070,Q,P,Q,Q,D,F,0.21400000000000002,foliar,0.2844755133954713,4.11,13.267024315926038
3605,Q,Q,Q,P,D,F,0.265,foliar,0.3285886016216477,NA,NA
4037,Q,P,Q,Q,D,F,0.176,foliar,0.24882371986966195,NA,NA
4305,P,P,P,P,D,F,0.209,foliar,0.393003286006572,NA,NA
4310,P,P,P,P,D,F,0.113,foliar,NA,NA,NA
3545,Q,Q,Q,C,D,F,0.112,foliar,0.11621923243846488,NA,NA
3184,Q,C,Q,Q,D,F,0.267,foliar,0.39761023966492376,NA,NA
4266,P,P,P,P,D,F,0.007,foliar,0.0152261971190609,NA,NA
4398,P,P,P,P,D,F,1.089,foliar,1.362335613560116,NA,NA
4286,P,P,Q,P,D,F,0.137,foliar,0.20685652482416075,NA,NA
3997,Q,P,P,P,D,F,0.851,foliar,1.323986814640296,NA,NA
3876,P,Q,Q,Q,D,F,0.099,foliar,0.1634598824753205,NA,NA
3586,Q,Q,P,Q,D,F,0.698,foliar,0.958680361805168,NA,NA
3696,Q,Q,Q,P,D,F,1.017,foliar,1.2932829754548398,NA,NA
3963,Q,P,Q,Q,D,F,0.071,foliar,0.16947389450334455,NA,NA
4361,P,P,P,Q,D,F,0.189,foliar,0.113918338947789,NA,NA
3847,P,Q,P,P,D,F,0.014,foliar,0.02000709556974669,NA,NA
4261,P,P,P,Q,D,F,0.377,foliar,0.707841637905498,NA,NA
3954,P,Q,P,P,D,F,0.008,foliar,NA,NA,NA
3796,P,Q,Q,Q,D,F,0.412,foliar,NA,NA,NA
3683,Q,Q,P,Q,D,F,0.343,foliar,0.4670951564125351,NA,NA
4117,Q,P,P,Q,D,F,0.56,foliar,0.7904550809101618,NA,NA
3843,P,Q,Q,P,D,F,0.426,foliar,0.35692782496676106,NA,NA
3921,P,Q,Q,P,D,F,0.444,foliar,0.8531974841727461,NA,NA
3972,Q,P,P,Q,D,F,0.448,foliar,0.71416220610219,NA,NA
3240,Q,C,Q,C,D,F,0.32,foliar,0.3851843814798741,NA,NA
3067,Q,C,Q,C,D,F,0.463,foliar,0.7239444478888958,NA,NA
4149,Q,P,Q,P,D,F,0.33,foliar,0.41584688724933005,NA,NA
4030,Q,P,Q,P,D,F,0.196,foliar,0.2637984720413885,NA,NA
3275,P,C,P,Q,D,F,0.264,foliar,0.4774164548329096,2.6,5.3092915845667505
3801,P,Q,P,C,D,F,0.383,foliar,0.6942584440724437,2.91,6.650830187465933
3938,P,Q,P,Q,D,F,0.701,foliar,1.057362170279896,NA,NA
3896,P,Q,P,Q,D,F,0.065,foliar,0.09896425348406251,NA,NA
4371,P,P,P,Q,D,F,0.069,foliar,0.06987758419961283,2.13,3.5632729275178825
3744,P,Q,P,P,D,F,0.227,foliar,0.2735428248634275,2.52,4.987592496839156
4235,P,P,Q,P,D,F,0.25,foliar,0.4335031447840673,2.6,5.3092915845667505
4054,Q,P,P,P,D,F,0.743,foliar,0.994835045225646,4.97,19.400041494264027
3567,Q,Q,P,Q,D,F,0.364,foliar,0.5365835176114797,NA,NA
3917,P,Q,Q,Q,D,F,0.058,foliar,0.0933842423240402,NA,NA
3349,P,C,P,Q,D,F,0.025,foliar,0.04045508091016182,NA,NA
3891,P,Q,P,C,D,F,0.187,foliar,0.3434290201913737,NA,NA
3974,Q,P,Q,C,D,F,0.351,foliar,0.5865470064273461,4.41,15.274502021569914
3001,Q,C,Q,P,D,F,0.6759999999999999,foliar,0.9189038378076756,4.13,13.396457933253934
4212,P,P,Q,P,D,F,0.13,foliar,0.18847693250942055,NA,NA
4145,Q,P,P,P,D,F,0.504,foliar,0.6024896494237433,NA,NA
3189,Q,C,Q,Q,D,F,0.284,foliar,0.4578588601621648,NA,NA
3565,Q,Q,Q,C,D,F,0.222,foliar,0.1067280467894269,NA,NA
4032,Q,P,P,P,D,F,0.351,foliar,0.4957926026963166,NA,NA
4326,P,P,Q,P,D,F,0.033,foliar,0.05768422647956407,NA,NA
4277,P,P,P,Q,D,F,0.326,foliar,0.48903631140595616,NA,NA
3901,P,Q,P,P,D,F,0.151,foliar,0.16895894902900918,NA,NA
3745,P,Q,P,Q,D,F,0.533,foliar,0.9805078499045888,NA,NA
3756,P,Q,P,Q,D,F,0.559,foliar,0.9691067159912098,NA,NA
3369,P,C,P,Q,D,F,0.013,foliar,0.03583434944647667,NA,NA
3740,P,Q,P,C,D,F,0.026,foliar,0.03958535694849167,NA,NA
3737,P,Q,Q,P,D,F,0.116,foliar,0.18452442460440477,NA,NA
4122,Q,P,P,Q,D,F,0.67,foliar,0.9818649637299276,NA,NA
3043,Q,C,Q,Q,D,F,0.395,foliar,0.4463595593857854,3.04,7.258335666853858
3043,Q,C,Q,Q,D,F,0.393,foliar,0.4463595593857854,3.04,7.258335666853858
3688,Q,Q,Q,C,D,F,0.44099999999999995,foliar,0.6185287370574741,2.73,5.853493971984842
3858,P,Q,P,Q,D,F,0.735,foliar,1.344798189596379,2.33,4.263848089268407
3832,P,Q,P,Q,D,F,0.428,foliar,0.8223610336109561,2.36,4.374353610858427
4241,P,P,P,P,D,F,0.202,foliar,0.2224168337225563,NA,NA
4362,P,P,P,P,D,F,0.143,foliar,0.15549286654128863,NA,NA
3617,Q,Q,Q,Q,D,F,0.159,foliar,1.138597832751221,4.52,16.045998637475222
3592,Q,Q,Q,Q,D,F,0.685,foliar,1.0456596468748494,6.41,32.270518277490694
3279,P,C,P,C,D,F,0.017,foliar,0.02241304482608965,NA,NA
3281,P,C,P,C,D,F,0,foliar,0.00126755809067173,NA,NA
4369,P,P,P,Q,D,F,0.305,foliar,0.4658293205475299,NA,NA
3953,P,Q,P,P,D,F,0.402,foliar,0.5075502373226969,NA,NA
3255,P,C,P,P,D,F,0.139,foliar,0.12608241883150434,2.15,3.6305030103047042
4327,P,P,P,C,D,F,0.41300000000000003,foliar,0.6667975558173338,2.65,5.5154586024585806
4240,P,P,P,Q,D,F,0.174,foliar,0.2961039810968511,1.95,2.9864765163187967
3722,P,Q,P,P,D,F,0.299,foliar,0.3976894620455908,2.15,3.6305030103047042
3582,Q,Q,P,P,D,F,0.211,foliar,0.2853107928438079,NA,NA
4416,P,P,Q,Q,D,F,0.369,foliar,0.43605376099641086,NA,NA
3766,P,Q,P,Q,D,F,0.217,foliar,0.40479536514628583,NA,NA
3731,P,Q,P,Q,D,F,0.442,foliar,0.9068637581719609,NA,NA
4271,P,P,P,Q,D,F,0.093,foliar,0.15975709729197235,NA,NA
3757,P,Q,P,P,D,F,0.004,foliar,0.00813234959803252,NA,NA
3735,P,Q,P,Q,D,F,0.56,foliar,1.01002852005704,NA,NA
3748,P,Q,P,Q,D,F,0.396,foliar,0.6686300039266745,NA,NA
4091,Q,P,Q,Q,D,F,0.561,foliar,0.7009561796901371,NA,NA
3488,Q,Q,Q,P,D,F,0.446,foliar,0.6840284236124028,NA,NA
3425,P,C,P,Q,D,F,0.012,foliar,0.01243963599038309,NA,NA
3852,P,Q,P,C,D,F,0.503,foliar,0.6910447709784309,NA,NA
4010,Q,P,Q,Q,D,F,0.42,foliar,0.5166504777454,4.03,12.755573031921621
3622,Q,Q,Q,P,D,F,0.357,foliar,0.3769831428551746,4.95,19.244218498645978
3541,Q,Q,P,Q,D,F,0.383,foliar,0.4928148745186379,NA,NA
3879,P,Q,Q,Q,D,F,0.206,foliar,0.23214051983659523,NA,NA
3525,Q,Q,Q,C,D,F,0.367,foliar,0.8883291655472201,3.8,11.341149479459153
3048,Q,C,Q,Q,D,F,0.008,foliar,0.03601346091581071,3.98,12.441021067480941
3781,P,Q,P,P,D,F,0.88,foliar,1.6148535074847927,NA,NA
4325,P,P,P,Q,D,F,0.551,foliar,1.1033490400314134,NA,NA
3361,P,C,P,P,D,F,0.032,foliar,NA,NA,NA
4436,P,P,P,C,D,F,0.278,foliar,0.5029346725360118,NA,NA
3323,P,C,P,P,D,F,0.027000000000000003,foliar,0.06137495608324549,2.4,4.523893421169302
4373,P,P,P,C,D,F,0.279,foliar,0.5150608634550602,3.05,7.306166415004761
3474,P,C,P,C,D,F,0.003,foliar,0.0060174564793574,NA,NA
3433,P,C,P,C,D,F,0.003,foliar,0.00665984665302663,NA,NA
3497,Q,Q,P,P,D,F,0.219,foliar,0.3045101645758847,NA,NA
4249,P,P,Q,Q,D,F,0.21,foliar,0.03233306466612933,NA,NA
4256,P,P,Q,P,D,F,0.031,foliar,0.04174158348316696,NA,NA
3991,Q,P,P,P,D,F,0.894,foliar,1.3503868118847349,NA,NA
3502,Q,Q,P,Q,D,F,0.231,foliar,0.47317633524155933,6.24,30.581519527104486
3780,P,Q,Q,Q,D,F,0.154,foliar,0.09882991988206198,2.77,6.026281567932281
4086,Q,P,P,P,D,F,0.258,foliar,0.35160959210807313,NA,NA
4209,P,P,Q,P,D,F,0.117,foliar,0.16251093613298337,NA,NA
4387,P,P,P,P,D,F,0.111,foliar,0.18227175343239577,NA,NA
4353,P,P,P,P,D,F,0.377,foliar,0.5333147332961332,NA,NA
3793,P,Q,P,C,D,F,0.41400000000000003,foliar,0.6513664138439388,1.93,2.925529618839155
3385,P,C,P,Q,D,F,0.41900000000000004,foliar,0.5948446896893794,2.04,3.2685129967948208
3258,P,C,P,Q,D,F,0,foliar,7.836126783364678e-4,NA,NA
3751,P,Q,P,C,D,F,0.421,foliar,0.8085539504412342,NA,NA
3148,Q,C,Q,P,D,F,0.12,foliar,0.19785445126445808,NA,NA
4062,Q,P,Q,C,D,F,0.653,foliar,0.8716046320981531,NA,NA
3803,P,Q,P,P,D,F,0.622,foliar,1.0910454598686976,NA,NA
4242,P,P,P,Q,D,F,0.484,foliar,0.9119150460523144,NA,NA
3269,P,C,P,C,D,F,0.005,foliar,0.00591412293935699,NA,NA
3270,P,C,P,C,D,F,0.001,foliar,0.00238183809700952,NA,NA
3251,P,C,P,Q,D,F,0.005,foliar,0.00519595483635411,NA,NA
3872,P,Q,P,C,D,F,0.096,foliar,0.14278111889557113,NA,NA
3007,Q,C,Q,P,D,F,0.46399999999999997,foliar,0.841913461604701,4.26,14.25309171007153
4139,Q,P,Q,C,D,F,0.266,foliar,0.5174857571937366,4.31,14.589634823087337
3589,Q,Q,Q,P,D,F,0.122,foliar,0.17309401285469236,NA,NA
4140,Q,P,Q,Q,D,F,0.03,foliar,0.03565351575147595,NA,NA
4019,Q,P,P,P,D,F,0.325,foliar,0.441750883501767,NA,NA
4330,P,P,Q,P,D,F,0.155,foliar,0.2368387514552807,NA,NA
3558,Q,Q,Q,Q,D,F,0.174,foliar,0.2064104683764923,NA,NA
3613,Q,Q,Q,Q,D,F,0.352,foliar,0.48807186503261896,NA,NA
3880,P,Q,Q,P,D,F,0.269,foliar,0.28330439994213324,NA,NA
4127,Q,P,P,Q,D,F,1.068,foliar,1.5152399749243943,NA,NA
3597,Q,Q,P,P,D,F,0.071,foliar,0.07164286550795324,NA,NA
4386,P,P,Q,Q,D,F,0.565,foliar,0.590594236744029,NA,NA
4328,P,P,P,P,D,F,0.001,foliar,0.00262122746467715,NA,NA
4415,P,P,P,P,D,F,0.75,foliar,0.898442074661927,NA,NA
3486,Q,Q,Q,C,D,F,0.318,foliar,0.444494388988778,3.59,10.122290069682652
3051,Q,C,Q,Q,D,F,0.114,foliar,0.19794056254779174,5.62,24.806329752010367
3076,Q,C,Q,C,D,F,0.224,foliar,0.3234563691349605,NA,NA
3055,Q,C,Q,C,D,F,0.239,foliar,0.2826482319631306,NA,NA
3334,P,C,P,C,D,F,0.026,foliar,0.04043269197649506,NA,NA
3331,P,C,P,C,D,F,0.006,foliar,0.01248613608338327,NA,NA
3188,Q,C,Q,P,D,F,0.078,foliar,0.10082081275273662,NA,NA
4034,Q,P,Q,C,D,F,0.556,foliar,0.8322242200039955,NA,NA
3789,P,Q,P,Q,D,F,0.42,foliar,0.79337080896384,2.75,5.939573610693203
3779,P,Q,P,Q,D,F,0.703,foliar,1.3665223441557997,3.15,7.79311327631118
4162,Q,P,P,P,D,F,0.329,foliar,0.41141387838331234,NA,NA
4320,P,P,Q,P,D,F,0.295,foliar,0.5675904685142703,NA,NA
4230,P,P,Q,Q,D,F,0.16,foliar,0.25246622715467654,NA,NA
3701,Q,Q,P,P,D,F,0.494,foliar,0.7529553392440118,NA,NA
3276,P,C,P,P,D,F,0.534,foliar,0.9557870226851564,NA,NA
4324,P,P,P,C,D,F,0.018,foliar,0.02298482374742527,NA,NA
